file	sample	format	type	num_seqs	sum_len	min_len	avg_len	max_len
NEMO21/READ/NEMO21.R2.fastq.gz	NEMO21	FASTQ	DNA	4640225	588073351	35	126.7	151
NEMO22/READ/NEMO22.R1.fastq.gz	NEMO22	FASTQ	DNA	1853342	219846615	35	118.6	151
NEMO22/READ/NEMO22.R2.fastq.gz	NEMO22	FASTQ	DNA	1853342	219926302	35	118.7	151
NEMO23/READ/NEMO23.R1.fastq.gz	NEMO23	FASTQ	DNA	4310914	518038358	35	120.2	151
NEMO23/READ/NEMO23.R2.fastq.gz	NEMO23	FASTQ	DNA	4310914	518256702	35	120.2	151
NEMO24/READ/NEMO24.R1.fastq.gz	NEMO24	FASTQ	DNA	2096620	253757689	35	121.0	151
NEMO24/READ/NEMO24.R2.fastq.gz	NEMO24	FASTQ	DNA	2096620	253854869	35	121.1	151
NEMO25/READ/NEMO25.R1.fastq.gz	NEMO25	FASTQ	DNA	2638087	327754781	35	124.2	151
NEMO25/READ/NEMO25.R2.fastq.gz	NEMO25	FASTQ	DNA	2638087	327801645	35	124.3	151
NEMO26/READ/NEMO26.R1.fastq.gz	NEMO26	FASTQ	DNA	2684028	319031209	35	118.9	151
NEMO26/READ/NEMO26.R2.fastq.gz	NEMO26	FASTQ	DNA	2684028	319229943	35	118.9	151
NEMO27/READ/NEMO27.R1.fastq.gz	NEMO27	FASTQ	DNA	2884272	356131788	35	123.5	151
NEMO27/READ/NEMO27.R2.fastq.gz	NEMO27	FASTQ	DNA	2884272	356149500	35	123.5	151
NEMO28/READ/NEMO28.R1.fastq.gz	NEMO28	FASTQ	DNA	2412693	295713991	35	122.6	151
NEMO28/READ/NEMO28.R2.fastq.gz	NEMO28	FASTQ	DNA	2412693	295783401	35	122.6	151
NEMO29/READ/NEMO29.R1.fastq.gz	NEMO29	FASTQ	DNA	3364506	409823872	35	121.8	151
NEMO29/READ/NEMO29.R2.fastq.gz	NEMO29	FASTQ	DNA	3364506	409935714	35	121.8	151
NEMO30/READ/NEMO30.R1.fastq.gz	NEMO30	FASTQ	DNA	1759197	208970633	35	118.8	151
NEMO30/READ/NEMO30.R2.fastq.gz	NEMO30	FASTQ	DNA	1759197	209061669	35	118.8	151
NEMO31/READ/NEMO31.R1.fastq.gz	NEMO31	FASTQ	DNA	3721842	477820526	35	128.4	151
NEMO31/READ/NEMO31.R2.fastq.gz	NEMO31	FASTQ	DNA	3721842	477864100	35	128.4	151
NEMO32/READ/NEMO32.R1.fastq.gz	NEMO32	FASTQ	DNA	3873868	488873086	35	126.2	151
NEMO32/READ/NEMO32.R2.fastq.gz	NEMO32	FASTQ	DNA	3873868	488849307	35	126.2	151
NEMO33/READ/NEMO33.R1.fastq.gz	NEMO33	FASTQ	DNA	4301415	560220237	35	130.2	151
NEMO33/READ/NEMO33.R2.fastq.gz	NEMO33	FASTQ	DNA	4301415	560146118	35	130.2	151
NEMO34/READ/NEMO34.R1.fastq.gz	NEMO34	FASTQ	DNA	3537960	466043237	35	131.7	151
NEMO34/READ/NEMO34.R2.fastq.gz	NEMO34	FASTQ	DNA	3537960	465962322	35	131.7	151
NEMO35/READ/NEMO35.R1.fastq.gz	NEMO35	FASTQ	DNA	4559221	591293707	35	129.7	151
NEMO35/READ/NEMO35.R2.fastq.gz	NEMO35	FASTQ	DNA	4559221	591251270	35	129.7	151
NEMO36/READ/NEMO36.R1.fastq.gz	NEMO36	FASTQ	DNA	2758815	327968601	35	118.9	151
NEMO36/READ/NEMO36.R2.fastq.gz	NEMO36	FASTQ	DNA	2758815	328048950	35	118.9	151
NEMO37/READ/NEMO37.R1.fastq.gz	NEMO37	FASTQ	DNA	3439187	455049687	35	132.3	151
NEMO37/READ/NEMO37.R2.fastq.gz	NEMO37	FASTQ	DNA	3439187	454955074	35	132.3	151
NEMO38/READ/NEMO38.R1.fastq.gz	NEMO38	FASTQ	DNA	1473877	181517778	35	123.2	151
NEMO38/READ/NEMO38.R2.fastq.gz	NEMO38	FASTQ	DNA	1473877	181524712	35	123.2	151
NEMO40/READ/NEMO40.R1.fastq.gz	NEMO40	FASTQ	DNA	5555570	708873142	35	127.6	151
NEMO40/READ/NEMO40.R2.fastq.gz	NEMO40	FASTQ	DNA	5555570	708814547	35	127.6	151
